Frame No.,Vessel ID,Latitude,Longitude,X,Y
668,-1,32.70275516927687,-117.23390463627085,1215,451
668,-1,32.70275516927687,-117.23390463627085,1215,451
669,-1,32.70275516927687,-117.23390463627085,1215,451
669,-1,32.70275516927687,-117.23390463627085,1215,451
670,-1,32.702755006590884,-117.23390633764383,1216,451
670,-1,32.702755006590884,-117.23390633764383,1216,451
671,-1,32.702755006590884,-117.23390633764383,1216,451
671,-1,32.702755006590884,-117.23390633764383,1216,451
672,-1,32.703463250442546,-117.23420012322866,80,452
672,-1,32.703463250442546,-117.23420012322866,80,452
673,-1,32.703463250442546,-117.23420012322866,80,452
673,-1,32.703463250442546,-117.23420012322866,80,452
674,-1,32.702755337151956,-117.233902947787,1214,451
674,-1,32.702755337151956,-117.233902947787,1214,451
675,-1,32.702755337151956,-117.233902947787,1214,451
675,-1,32.702755337151956,-117.233902947787,1214,451
676,-1,32.70331508316875,-117.23433326109785,92,477
676,-1,32.70331508316875,-117.23433326109785,92,477
677,-1,32.70275644989431,-117.23389307663301,1208,451
677,-1,32.70275644989431,-117.23389307663301,1208,451
678,-1,32.702755337151956,-117.233902947787,1214,451
678,-1,32.702755337151956,-117.233902947787,1214,451
679,-1,32.702766931361296,-117.23393286598906,1214,453
679,-1,32.702766931361296,-117.23393286598906,1214,453
680,-1,32.702755688214594,-117.23389960868536,1212,451
680,-1,32.702755688214594,-117.23389960868536,1212,451
681,-1,32.70276075056567,-117.23392315233902,1217,452
681,-1,32.70276075056567,-117.23392315233902,1217,452
682,-1,32.70276161999396,-117.23391499834094,1212,452
682,-1,32.70276161999396,-117.23391499834094,1212,452
683,-1,32.702761083316574,-117.2339198529008,1215,452
683,-1,32.702761083316574,-117.2339198529008,1215,452
684,-1,32.70276043844511,-117.23392650414925,1219,452
684,-1,32.70276043844511,-117.23392650414925,1219,452
685,-1,32.70276075056567,-117.23392315233902,1217,452
685,-1,32.70276075056567,-117.23392315233902,1217,452
686,-1,32.70276161999396,-117.23391499834094,1212,452
686,-1,32.70276161999396,-117.23391499834094,1212,452
687,-1,32.70276161999396,-117.23391499834094,1212,452
687,-1,32.70276161999396,-117.23391499834094,1212,452
688,-1,32.70276161999396,-117.23391499834094,1212,452
688,-1,32.70276161999396,-117.23391499834094,1212,452
689,-1,32.7027614361777,-117.23391660417809,1213,452
689,-1,32.7027614361777,-117.23391660417809,1213,452
690,-1,32.7027614361777,-117.23391660417809,1213,452
690,-1,32.7027614361777,-117.23391660417809,1213,452
691,-1,32.7027614361777,-117.23391660417809,1213,452
691,-1,32.7027614361777,-117.23391660417809,1213,452
692,-1,32.70276043844511,-117.23392650414925,1219,452
692,-1,32.70276043844511,-117.23392650414925,1219,452
693,-1,32.702762822615476,-117.2339056110284,1206,452
693,-1,32.702762822615476,-117.2339056110284,1206,452
694,-1,32.702766931361296,-117.23393286598906,1214,453
694,-1,32.702766931361296,-117.23393286598906,1214,453
695,-1,32.70276608393716,-117.2339408738652,1219,453
695,-1,32.70276608393716,-117.2339408738652,1219,453
696,-1,32.703186477836795,-117.23446705289054,96,532
696,-1,32.703186477836795,-117.23446705289054,96,532
697,-1,32.7027664079676,-117.2339376322667,1217,453
697,-1,32.7027664079676,-117.2339376322667,1217,453
698,-1,32.70303945456122,-117.23449719930761,733,685
698,-1,32.70303945456122,-117.23449719930761,733,685
699,-1,32.702767115532055,-117.2339313020473,1213,453
699,-1,32.702767115532055,-117.2339313020473,1213,453
700,-1,32.70276730445474,-117.23392975018939,1212,453
700,-1,32.70276730445474,-117.23392975018939,1212,453
701,-1,32.702761083316574,-117.2339198529008,1215,452
701,-1,32.702761083316574,-117.2339198529008,1215,452
702,-1,32.70276125726492,-117.23391822230042,1214,452
702,-1,32.70276125726492,-117.23391822230042,1214,452
703,-1,32.7027723744643,-117.23394691742035,1214,454
703,-1,32.7027723744643,-117.23394691742035,1214,454
704,-1,32.70352204172575,-117.23412793602526,89,447
704,-1,32.70352204172575,-117.23412793602526,89,447
705,-1,32.702772010848456,-117.23394997982078,1216,454
705,-1,32.702772010848456,-117.23394997982078,1216,454
706,-1,32.702767115532055,-117.2339313020473,1213,453
706,-1,32.702767115532055,-117.2339313020473,1213,453
707,-1,32.702777793370224,-117.23395894709289,1213,455
707,-1,32.702777793370224,-117.23395894709289,1213,455
708,-1,32.702951489889394,-117.23437835423559,1164,546
708,-1,32.702951489889394,-117.23437835423559,1164,546
709,-1,32.70337135716949,-117.2342840378982,85,465
709,-1,32.70337135716949,-117.2342840378982,85,465
710,-1,32.70277256330228,-117.23394540443923,1213,454
710,-1,32.70277256330228,-117.23394540443923,1213,454
711,-1,32.70336638530005,-117.23428663406023,87,466
711,-1,32.70336638530005,-117.23428663406023,87,466
712,-1,32.702772010848456,-117.23394997982078,1216,454
712,-1,32.702772010848456,-117.23394997982078,1216,454
713,-1,32.70276608393716,-117.2339408738652,1219,453
713,-1,32.70276608393716,-117.2339408738652,1219,453
714,-1,32.702781536573504,-117.23398215399946,1220,456
714,-1,32.702781536573504,-117.23398215399946,1220,456
715,-1,32.702781536573504,-117.23398215399946,1220,456
715,-1,32.702781536573504,-117.23398215399946,1220,456
716,-1,32.7027822419071,-117.23397625751699,1216,456
716,-1,32.7027822419071,-117.23397625751699,1216,456
717,-1,32.702772010848456,-117.23394997982078,1216,454
717,-1,32.702772010848456,-117.23394997982078,1216,454
718,-1,32.70313027384165,-117.23457471350702,68,567
718,-1,32.70313027384165,-117.23457471350702,68,567
719,-1,32.702771501500706,-117.23395466752366,1219,454
719,-1,32.702771501500706,-117.23395466752366,1219,454
720,-1,32.70329927611169,-117.23436579371742,76,480
720,-1,32.70329927611169,-117.23436579371742,76,480
721,-1,32.70277089247328,-117.23396110245632,1223,454
721,-1,32.70277089247328,-117.23396110245632,1223,454
722,-1,32.70277219029296,-117.23394844248259,1215,454
722,-1,32.70277219029296,-117.23394844248259,1215,454
723,-1,32.702771501500706,-117.23395466752366,1219,454
723,-1,32.702771501500706,-117.23395466752366,1219,454
724,-1,32.702772010848456,-117.23394997982078,1216,454
724,-1,32.702772010848456,-117.23394997982078,1216,454
725,-1,32.703468573362954,-117.2341829623504,88,452
725,-1,32.703468573362954,-117.2341829623504,88,452
726,-1,32.70277183619247,-117.23395152963568,1217,454
726,-1,32.70277183619247,-117.23395152963568,1217,454
727,-1,32.70346099106017,-117.23420686440899,77,452
727,-1,32.70346099106017,-117.23420686440899,77,452
728,-1,32.70346176123152,-117.23420459738874,78,452
728,-1,32.70346176123152,-117.23420459738874,78,452
729,-1,32.70277166638831,-117.23395309213308,1218,454
729,-1,32.70277166638831,-117.23395309213308,1218,454
730,-1,32.702776539781496,-117.23396945872697,1220,455
730,-1,32.702776539781496,-117.23396945872697,1220,455
731,-1,32.702781212251566,-117.23398517903323,1222,456
731,-1,32.702781212251566,-117.23398517903323,1222,456
732,-1,32.702781212251566,-117.23398517903323,1222,456
732,-1,32.702781212251566,-117.23398517903323,1222,456
733,-1,32.703522809360315,-117.23412554345606,90,447
733,-1,32.703522809360315,-117.23412554345606,90,447
734,-1,32.70278105741136,-117.233986711532,1223,456
734,-1,32.70278105741136,-117.233986711532,1223,456
735,-1,32.702781212251566,-117.23398517903323,1222,456
735,-1,32.702781212251566,-117.23398517903323,1222,456
736,-1,32.70278137199525,-117.23398365993283,1221,456
736,-1,32.70278137199525,-117.23398365993283,1221,456
737,-1,32.703039497492334,-117.23449821835167,732,687
737,-1,32.703039497492334,-117.23449821835167,732,687
738,-1,32.70303972174417,-117.23449827168957,730,687
738,-1,32.70303972174417,-117.23449827168957,730,687
739,-1,32.70303945456122,-117.23449719930761,733,685
739,-1,32.70303945456122,-117.23449719930761,733,685
740,-1,32.702776539781496,-117.23396945872697,1220,455
740,-1,32.702776539781496,-117.23396945872697,1220,455
741,-1,32.70277637980135,-117.23397101121353,1221,455
741,-1,32.70277637980135,-117.23397101121353,1221,455
742,-1,32.702781536573504,-117.23398215399946,1220,456
742,-1,32.702781536573504,-117.23398215399946,1220,456
743,-1,32.70311672883028,-117.23455456711994,114,605
743,-1,32.70311672883028,-117.23455456711994,114,605
744,-1,32.70315883914262,-117.23446153511657,77,599
744,-1,32.70315883914262,-117.23446153511657,77,599
745,-1,32.70279015558544,-117.23401336841086,1225,458
745,-1,32.70279015558544,-117.23401336841086,1225,458
746,-1,32.702790309260024,-117.23401189540397,1224,458
746,-1,32.702790309260024,-117.23401189540397,1224,458
747,-1,32.702794596110586,-117.23402450850243,1225,459
747,-1,32.702794596110586,-117.23402450850243,1225,459
748,-1,32.70279525355899,-117.23401885556648,1221,459
748,-1,32.70279525355899,-117.23401885556648,1221,459
749,-1,32.702795082353205,-117.23402024928653,1222,459
749,-1,32.702795082353205,-117.23402024928653,1222,459
750,-1,32.70325369366987,-117.23439604283047,93,496
750,-1,32.70325369366987,-117.23439604283047,93,496
751,-1,32.702794596110586,-117.23402450850243,1225,459
751,-1,32.702794596110586,-117.23402450850243,1225,459
752,-1,32.702794596110586,-117.23402450850243,1225,459
752,-1,32.702794596110586,-117.23402450850243,1225,459
753,-1,32.702790467713534,-117.2340104359004,1223,458
753,-1,32.702790467713534,-117.2340104359004,1223,458
754,-1,32.702790006762086,-117.23401485516925,1226,458
754,-1,32.702790006762086,-117.23401485516925,1226,458
755,-1,32.702794596110586,-117.23402450850243,1225,459
755,-1,32.702794596110586,-117.23402450850243,1225,459
756,-1,32.70280334239701,-117.23404292453384,1223,461
756,-1,32.70280334239701,-117.23404292453384,1223,461
757,-1,32.702799204426476,-117.23403247839707,1223,460
757,-1,32.702799204426476,-117.23403247839707,1223,460
758,-1,32.70280334239701,-117.23404292453384,1223,461
758,-1,32.70280334239701,-117.23404292453384,1223,461
759,-1,32.70295096014706,-117.23445910699421,1243,564
759,-1,32.70295096014706,-117.23445910699421,1243,564
760,-1,32.70295312159183,-117.23443260222247,1218,564
760,-1,32.70295312159183,-117.23443260222247,1218,564
761,-1,32.70295507240889,-117.2344197036009,1199,563
761,-1,32.70295507240889,-117.2344197036009,1199,563
762,-1,32.70295637925891,-117.23441573074355,1190,563
762,-1,32.70295637925891,-117.23441573074355,1190,563
763,-1,32.70296041063941,-117.23441924297808,1179,568
763,-1,32.70296041063941,-117.23441924297808,1179,568
764,-1,32.70296812103222,-117.23443040836433,1161,580
764,-1,32.70296812103222,-117.23443040836433,1161,580
765,-1,32.70296765824814,-117.23440618157694,1132,567
765,-1,32.70296765824814,-117.23440618157694,1132,567
766,-1,32.70296905361973,-117.23439932983985,1117,564
766,-1,32.70296905361973,-117.23439932983985,1117,564
767,-1,32.70315919097967,-117.234461645356,75,599
767,-1,32.70315919097967,-117.234461645356,75,599
768,-1,32.702975480560035,-117.2343985473561,1086,566
768,-1,32.702975480560035,-117.2343985473561,1086,566
769,-1,32.70297825811391,-117.23439716524457,1071,566
769,-1,32.70297825811391,-117.23439716524457,1071,566
770,-1,32.70298644245768,-117.23440780118733,1042,575
770,-1,32.70298644245768,-117.23440780118733,1042,575
771,-1,32.70298738069687,-117.23439722046048,1026,568
771,-1,32.70298738069687,-117.23439722046048,1026,568
772,-1,32.70299032464332,-117.2343980805627,1012,569
772,-1,32.70299032464332,-117.2343980805627,1012,569
773,-1,32.70299172099207,-117.23438700158509,995,562
773,-1,32.70299172099207,-117.23438700158509,995,562
774,-1,32.702994741089974,-117.23438663835736,980,562
774,-1,32.702994741089974,-117.23438663835736,980,562
775,-1,32.70300105394751,-117.23438781010317,950,563
775,-1,32.70300105394751,-117.23438781010317,950,563
776,-1,32.70300392329753,-117.23438460805576,934,561
776,-1,32.70300392329753,-117.23438460805576,934,561
777,-1,32.70300771893778,-117.23439087782697,919,565
777,-1,32.70300771893778,-117.23439087782697,919,565
778,-1,32.703011309678296,-117.23439253095879,902,566
778,-1,32.703011309678296,-117.23439253095879,902,566
779,-1,32.70301295347157,-117.23438336702961,890,560
779,-1,32.70301295347157,-117.23438336702961,890,560
780,-1,32.703018181152515,-117.2343720668619,862,553
780,-1,32.703018181152515,-117.2343720668619,862,553
781,-1,32.70302159875455,-117.23436890468797,846,551
781,-1,32.70302159875455,-117.23436890468797,846,551
782,-1,32.70302466859564,-117.2343656501116,832,549
782,-1,32.70302466859564,-117.2343656501116,832,549
783,-1,32.703027605845044,-117.23436231059772,819,547
783,-1,32.703027605845044,-117.23436231059772,819,547
784,-1,32.70303444752681,-117.2343635642912,790,547
784,-1,32.70303444752681,-117.2343635642912,790,547
785,-1,32.70303772938218,-117.23435417639448,777,542
785,-1,32.70303772938218,-117.23435417639448,777,542
786,-1,32.70304162738802,-117.23434182866166,763,536
786,-1,32.70304162738802,-117.23434182866166,763,536
787,-1,32.70304389769869,-117.23433764233708,755,534
787,-1,32.70304389769869,-117.23433764233708,755,534
788,-1,32.703048527531855,-117.23433633657454,738,533
788,-1,32.703048527531855,-117.23433633657454,738,533
789,-1,32.703053892176534,-117.23433019713497,720,530
789,-1,32.703053892176534,-117.23433019713497,720,530
790,-1,32.703058958555644,-117.2343208875299,705,526
790,-1,32.703058958555644,-117.2343208875299,705,526
791,-1,32.70306265847473,-117.23432739085868,690,528
791,-1,32.70306265847473,-117.23432739085868,690,528
792,-1,32.70306748772514,-117.23432337983961,675,526
792,-1,32.70306748772514,-117.23432337983961,675,526
793,-1,32.70307381346355,-117.23429800984391,665,517
793,-1,32.70307381346355,-117.23429800984391,665,517
794,-1,32.70308050590114,-117.23429682432676,645,516
794,-1,32.70308050590114,-117.23429682432676,645,516
795,-1,32.70352508959743,-117.23414154515606,79,446
795,-1,32.70352508959743,-117.23414154515606,79,446
796,-1,32.70303972174417,-117.23449827168957,730,687
796,-1,32.70303972174417,-117.23449827168957,730,687
797,-1,32.70309300756367,-117.23427942966029,617,510
797,-1,32.70309300756367,-117.23427942966029,617,510
798,-1,32.7030977674754,-117.23427325668274,607,508
798,-1,32.7030977674754,-117.23427325668274,607,508
799,-1,32.70310507480315,-117.23428009493176,583,509
799,-1,32.70310507480315,-117.23428009493176,583,509
800,-1,32.70311554469166,-117.23425408912377,571,502
800,-1,32.70311554469166,-117.23425408912377,571,502
801,-1,32.7031209200212,-117.23424672254225,562,500
801,-1,32.7031209200212,-117.23424672254225,562,500
802,-1,32.70303972174417,-117.23449827168957,730,687
802,-1,32.70303972174417,-117.23449827168957,730,687
803,-1,32.703127168942444,-117.2342494532113,545,500
803,-1,32.703127168942444,-117.2342494532113,545,500
804,-1,32.70280596034563,-117.23406530678434,1232,462
804,-1,32.70280596034563,-117.23406530678434,1232,462
805,-1,32.70280609476421,-117.23406388473782,1231,462
805,-1,32.70280609476421,-117.23406388473782,1231,462
806,-1,32.70314026471544,-117.23425563424095,509,500
806,-1,32.70314026471544,-117.23425563424095,509,500
807,-1,32.70323796652022,-117.23447281926647,39,492
807,-1,32.70323796652022,-117.23447281926647,39,492
808,-1,32.703039609622515,-117.23449824493957,731,687
808,-1,32.703039609622515,-117.23449824493957,731,687
809,-1,32.703039609622515,-117.23449824493957,731,687
809,-1,32.703039609622515,-117.23449824493957,731,687
810,-1,32.70316273006891,-117.23423482551675,473,494
810,-1,32.70316273006891,-117.23423482551675,473,494
811,-1,32.70316576859301,-117.23423655165463,465,494
811,-1,32.70316576859301,-117.23423655165463,465,494
812,-1,32.70327012215801,-117.23442784229643,48,484
812,-1,32.70327012215801,-117.23442784229643,48,484
813,-1,32.70327401399918,-117.23441729919834,53,484
813,-1,32.70327401399918,-117.23441729919834,53,484
814,-1,32.7034881541062,-117.2341838398518,75,449
814,-1,32.7034881541062,-117.2341838398518,75,449
815,-1,32.70336143994496,-117.23430604793035,75,466
815,-1,32.70336143994496,-117.23430604793035,75,466
816,-1,32.7031880706458,-117.23423813329617,416,492
816,-1,32.7031880706458,-117.23423813329617,416,492
817,-1,32.703189660651766,-117.23424560030037,406,493
817,-1,32.703189660651766,-117.23424560030037,406,493
818,-1,32.70319220313437,-117.23424740503494,399,493
818,-1,32.70319220313437,-117.23424740503494,399,493
819,-1,32.70319727290988,-117.23424466889875,391,492
819,-1,32.70319727290988,-117.23424466889875,391,492
820,-1,32.70319470442484,-117.23426167639802,380,495
820,-1,32.70319470442484,-117.23426167639802,380,495
821,-1,32.70319950077326,-117.23426544155994,366,495
821,-1,32.70319950077326,-117.23426544155994,366,495
822,-1,32.703208313221545,-117.23425336226717,360,492
822,-1,32.703208313221545,-117.23425336226717,360,492
823,-1,32.703253764262904,-117.23440850941473,79,495
823,-1,32.703253764262904,-117.23440850941473,79,495
824,-1,32.7032110876383,-117.23425571982592,352,492
824,-1,32.7032110876383,-117.23425571982592,352,492
825,-1,32.70321348794453,-117.23425782340662,345,492
825,-1,32.70321348794453,-117.23425782340662,345,492
826,-1,32.70322138046219,-117.23425811397263,329,491
826,-1,32.70322138046219,-117.23425811397263,329,491
827,-1,32.70322138046219,-117.23425811397263,329,491
827,-1,32.70322138046219,-117.23425811397263,329,491
828,-1,32.70324592160021,-117.2344527137686,47,492
828,-1,32.70324592160021,-117.2344527137686,47,492
829,-1,32.7028203825893,-117.23402169240057,1185,463
829,-1,32.7028203825893,-117.23402169240057,1185,463
830,-1,32.702808611148,-117.2339868405462,1184,460
830,-1,32.702808611148,-117.2339868405462,1184,460
831,-1,32.70280830851974,-117.23398784570209,1185,460
831,-1,32.70280830851974,-117.23398784570209,1185,460
832,-1,32.702808611148,-117.2339868405462,1184,460
832,-1,32.702808611148,-117.2339868405462,1184,460
833,-1,32.70323636836901,-117.23428956521057,264,493
833,-1,32.70323636836901,-117.23428956521057,264,493
834,-1,32.70303972174417,-117.23449827168957,730,687
834,-1,32.70303972174417,-117.23449827168957,730,687
835,-1,32.70325920287734,-117.23426168188826,255,486
835,-1,32.70325920287734,-117.23426168188826,255,486
836,-1,32.703259787686314,-117.2342625557094,253,486
836,-1,32.703259787686314,-117.2342625557094,253,486
837,-1,32.70326151611734,-117.23426521166479,247,486
837,-1,32.70326151611734,-117.23426521166479,247,486
838,-1,32.702820984480105,-117.23401986148501,1183,463
838,-1,32.702820984480105,-117.23401986148501,1183,463
839,-1,32.702820984480105,-117.23401986148501,1183,463
839,-1,32.702820984480105,-117.23401986148501,1183,463
840,-1,32.702835493554616,-117.23405914580057,1182,467
840,-1,32.702835493554616,-117.23405914580057,1182,467
841,-1,32.702835794482255,-117.23405834162386,1181,467
841,-1,32.702835794482255,-117.23405834162386,1181,467
842,-1,32.702836097616434,-117.23405754363826,1180,467
842,-1,32.702836097616434,-117.23405754363826,1180,467
843,-1,32.70283935329699,-117.23406681324319,1180,468
843,-1,32.70283935329699,-117.23406681324319,1180,468
844,-1,32.70283935329699,-117.23406681324319,1180,468
844,-1,32.70283935329699,-117.23406681324319,1180,468
845,-1,32.702836097616434,-117.23405754363826,1180,467
845,-1,32.702836097616434,-117.23405754363826,1180,467
846,-1,32.702836402935006,-117.23405675176569,1179,467
846,-1,32.702836402935006,-117.23405675176569,1179,467
847,-1,32.703449235825744,-117.23423840529739,64,452
847,-1,32.703449235825744,-117.23423840529739,64,452
848,-1,32.70281755241655,-117.23405699569624,1210,464
848,-1,32.70281755241655,-117.23405699569624,1210,464
849,-1,32.70283049693129,-117.23403474078243,1176,465
849,-1,32.70283049693129,-117.23403474078243,1176,465
850,-1,32.70333815623391,-117.23424152492406,160,472
850,-1,32.70333815623391,-117.23424152492406,160,472
851,-1,32.70333877804676,-117.23424569777873,155,472
851,-1,32.70333877804676,-117.23424569777873,155,472
852,-1,32.70284152093505,-117.23406153660274,1173,468
852,-1,32.70284152093505,-117.23406153660274,1173,468
853,-1,32.70281847911338,-117.23405267074217,1206,464
853,-1,32.70281847911338,-117.23405267074217,1206,464
854,-1,32.70334547660284,-117.23426069131351,132,471
854,-1,32.70334547660284,-117.23426069131351,132,471
855,-1,32.70335601347137,-117.23425288322179,128,469
855,-1,32.70335601347137,-117.23425288322179,128,469
856,-1,32.70335567689724,-117.2342636728719,118,469
856,-1,32.70335567689724,-117.2342636728719,118,469
857,-1,32.70284280369587,-117.23405864458248,1169,468
857,-1,32.70284280369587,-117.23405864458248,1169,468
858,-1,32.703301331092526,-117.23433415543356,106,481
858,-1,32.703301331092526,-117.23433415543356,106,481
859,-1,32.7028437859133,-117.23405653122045,1166,468
859,-1,32.7028437859133,-117.23405653122045,1166,468
860,-1,32.70344009363091,-117.23426012293231,56,452
860,-1,32.70344009363091,-117.23426012293231,56,452
861,-1,32.70345799630242,-117.23423027492403,64,451
861,-1,32.70345799630242,-117.23423027492403,64,451
862,-1,32.70280113413329,-117.23406775981589,1240,461
862,-1,32.70280113413329,-117.23406775981589,1240,461
863,-1,32.70284756314744,-117.23406442318853,1164,469
863,-1,32.70284756314744,-117.23406442318853,1164,469
864,-1,32.703397538270764,-117.23427107400107,75,460
864,-1,32.703397538270764,-117.23427107400107,75,460
865,-1,32.70283668583728,-117.23409307437382,1201,469
865,-1,32.70283668583728,-117.23409307437382,1201,469
866,-1,32.70283668583728,-117.23409307437382,1201,469
866,-1,32.70283668583728,-117.23409307437382,1201,469
867,-1,32.703401006026425,-117.23427464730318,70,459
867,-1,32.703401006026425,-117.23427464730318,70,459
868,-1,32.702848901931134,-117.2340617887956,1160,469
868,-1,32.702848901931134,-117.2340617887956,1160,469
869,-1,32.70283376258029,-117.23408361793783,1200,468
869,-1,32.70283376258029,-117.23408361793783,1200,468
870,-1,32.7034094334856,-117.23428790547203,56,456
870,-1,32.7034094334856,-117.23428790547203,56,456
871,-1,32.70338285836812,-117.23430169663658,63,461
871,-1,32.70338285836812,-117.23430169663658,63,461
872,-1,32.702836938753926,-117.23409217930458,1200,469
872,-1,32.702836938753926,-117.23409217930458,1200,469
873,-1,32.702834539121895,-117.23408091546717,1197,468
873,-1,32.702834539121895,-117.23408091546717,1197,468
874,-1,32.702847878095355,-117.23404852267733,1154,468
874,-1,32.702847878095355,-117.23404852267733,1154,468
875,-1,32.70284752749013,-117.23404916419048,1155,468
875,-1,32.70284752749013,-117.23404916419048,1155,468
876,-1,32.703505002434134,-117.23419036990481,62,446
876,-1,32.703505002434134,-117.23419036990481,62,446
877,-1,32.7028417469677,-117.23402795324853,1153,466
877,-1,32.7028417469677,-117.23402795324853,1153,466
878,-1,32.702852013346565,-117.23405613215331,1151,469
878,-1,32.702852013346565,-117.23405613215331,1151,469
879,-1,32.702854637095356,-117.2340659241803,1152,470
879,-1,32.702854637095356,-117.2340659241803,1152,470
880,-1,32.702836439459354,-117.23407487081955,1190,468
880,-1,32.702836439459354,-117.23407487081955,1190,468
881,-1,32.70284929720448,-117.23404600114159,1150,468
881,-1,32.70284929720448,-117.23404600114159,1150,468
882,-1,32.702849656088354,-117.2340453816697,1149,468
882,-1,32.702849656088354,-117.2340453816697,1149,468
883,-1,32.70284073847865,-117.23408042271583,1186,469
883,-1,32.70284073847865,-117.23408042271583,1186,469
884,-1,32.70284073847865,-117.23408042271583,1186,469
884,-1,32.70284073847865,-117.23408042271583,1186,469
885,-1,32.70346711894798,-117.23422181485519,64,450
885,-1,32.70346711894798,-117.23422181485519,64,450
886,-1,32.70283850967121,-117.23408696978908,1194,469
886,-1,32.70283850967121,-117.23408696978908,1194,469
887,-1,32.702837868374495,-117.23407076164763,1185,468
887,-1,32.702837868374495,-117.23407076164763,1185,468
888,-1,32.70283960562993,-117.23408364194344,1190,469
888,-1,32.70283960562993,-117.23408364194344,1190,469
889,-1,32.70284131823237,-117.23407885200335,1184,469
889,-1,32.70284131823237,-117.23407885200335,1184,469
890,-1,32.70284762619353,-117.23409507197417,1183,471
890,-1,32.70284762619353,-117.23409507197417,1183,471
891,-1,32.702844960060155,-117.23408595694347,1182,470
891,-1,32.702844960060155,-117.23408595694347,1182,470
892,-1,32.702843513748626,-117.2340897729492,1187,470
892,-1,32.702843513748626,-117.2340897729492,1187,470
893,-1,32.70343552323204,-117.23424645490232,67,454
893,-1,32.70343552323204,-117.23424645490232,67,454
894,-1,32.70284379875821,-117.23408899723799,1186,470
894,-1,32.70284379875821,-117.23408899723799,1186,470
895,-1,32.70343980030364,-117.2342487712472,63,453
895,-1,32.70343980030364,-117.2342487712472,63,453
896,-1,32.702847070834366,-117.23408086502405,1175,470
896,-1,32.702847070834366,-117.23408086502405,1175,470
897,-1,32.70284403143511,-117.2340720843848,1175,469
897,-1,32.70284403143511,-117.2340720843848,1175,469
898,-1,32.70284403143511,-117.2340720843848,1175,469
898,-1,32.70284403143511,-117.2340720843848,1175,469
899,-1,32.702855226805255,-117.23403658172202,1134,468
899,-1,32.702855226805255,-117.23403658172202,1134,468
900,-1,32.70284190661989,-117.23407730631372,1182,469
900,-1,32.70284190661989,-117.23407730631372,1182,469
901,-1,32.70283875279498,-117.23406837398203,1182,468
901,-1,32.70283875279498,-117.23406837398203,1182,468
902,-1,32.70303934154976,-117.23449717269116,734,685
902,-1,32.70303934154976,-117.23449717269116,734,685
903,-1,32.70284345662356,-117.2340572304941,1167,468
903,-1,32.70284345662356,-117.2340572304941,1167,468
904,-1,32.702844117064636,-117.23405583705019,1165,468
904,-1,32.702844117064636,-117.23405583705019,1165,468
905,-1,32.70335870518443,-117.23433568694817,55,464
905,-1,32.70335870518443,-117.23433568694817,55,464
906,-1,32.70284478488651,-117.23405446379562,1163,468
906,-1,32.70284478488651,-117.23405446379562,1163,468
907,-1,32.702845459961544,-117.23405311029443,1161,468
907,-1,32.702845459961544,-117.23405311029443,1161,468
908,-1,32.70285381821012,-117.2340814617651,1163,471
908,-1,32.70285381821012,-117.2340814617651,1163,471
909,-1,32.70284800461335,-117.23407876672024,1172,470
909,-1,32.70284800461335,-117.23407876672024,1172,470
910,-1,32.70284465654933,-117.23407064369987,1173,469
910,-1,32.70284465654933,-117.23407064369987,1173,469
911,-1,32.70285156845409,-117.23407146935287,1161,470
911,-1,32.70285156845409,-117.23407146935287,1161,470
912,-1,32.702846485904445,-117.23405111616573,1158,468
912,-1,32.702846485904445,-117.23405111616573,1158,468
913,-1,32.70285291604559,-117.23406896007677,1157,470
913,-1,32.70285291604559,-117.23406896007677,1157,470
914,-1,32.702847178580654,-117.23404981024551,1156,468
914,-1,32.702847178580654,-117.23404981024551,1156,468
915,-1,32.70284789521384,-117.23406375735057,1163,469
915,-1,32.70284789521384,-117.23406375735057,1163,469
916,-1,32.70285359967166,-117.23406773256913,1155,470
916,-1,32.70285359967166,-117.23406773256913,1155,470
917,-1,32.70285131041398,-117.23405735800269,1153,469
917,-1,32.70285131041398,-117.23405735800269,1153,469
918,-1,32.702848584338774,-117.23404725309376,1152,468
918,-1,32.702848584338774,-117.23404725309376,1152,468
919,-1,32.70285223893606,-117.23407020554399,1159,470
919,-1,32.70285223893606,-117.23407020554399,1159,470
920,-1,32.70284992200842,-117.23407471176274,1166,470
920,-1,32.70284992200842,-117.23407471176274,1166,470
921,-1,32.70284992200842,-117.23407471176274,1166,470
921,-1,32.70284992200842,-117.23407471176274,1166,470
922,-1,32.70284992200842,-117.23407471176274,1166,470
922,-1,32.70284992200842,-117.23407471176274,1166,470
923,-1,32.70285498604745,-117.23406532997396,1151,470
923,-1,32.70285498604745,-117.23406532997396,1151,470
924,-1,32.70285379838876,-117.2340531419361,1146,469
924,-1,32.70285379838876,-117.2340531419361,1146,469
925,-1,32.70285633170707,-117.23399044095784,1108,465
925,-1,32.70285633170707,-117.23399044095784,1108,465
926,-1,32.70285633170707,-117.23399044095784,1108,465
926,-1,32.70285633170707,-117.23399044095784,1108,465
927,-1,32.70285675383183,-117.23406242148138,1146,470
927,-1,32.70285675383183,-117.23406242148138,1146,470
928,-1,32.70285747146888,-117.23406128652512,1144,470
928,-1,32.70285747146888,-117.23406128652512,1144,470
929,-1,32.70285807639655,-117.2339883934573,1104,465
929,-1,32.70285807639655,-117.2339883934573,1104,465
930,-1,32.70285807639655,-117.2339883934573,1104,465
