Frame No.,Vessel ID,X1,Y1,X2,Y2
626,247,1039,420,1056,424
627,247,1039,420,1057,424
628,247,1039,420,1057,424
629,319,228,480,233,484
629,247,1039,419,1057,424
630,319,229,480,235,484
630,247,1039,419,1057,424
631,319,230,480,235,485
631,247,1039,419,1057,424
632,319,231,480,237,485
632,247,1039,419,1057,424
633,319,231,480,237,484
633,247,1042,419,1057,424
634,319,232,480,238,484
634,247,1041,419,1057,424
635,247,1042,419,1057,424
636,247,1043,419,1057,424
637,247,1044,419,1057,424
638,247,1044,419,1057,424
639,247,1044,420,1057,424
640,247,1042,420,1057,424
641,247,1041,420,1056,424
642,247,1040,419,1057,424
643,247,1040,420,1057,424
644,247,1040,419,1057,424
645,247,1040,420,1058,424
646,247,1040,420,1058,424
647,247,1042,419,1059,423
648,247,1044,419,1060,423
649,247,1044,419,1059,423
650,247,1044,419,1059,423
651,247,1045,419,1059,423
652,362,1240,670,1248,683
652,247,1045,420,1059,423
653,356,678,433,680,435
653,247,1045,420,1059,423
654,319,240,484,246,489
654,247,1045,420,1059,423
655,319,241,485,246,490
655,247,1045,420,1059,423
656,247,1045,419,1059,423
657,337,679,431,686,436
657,247,1046,420,1059,423
658,247,1046,420,1059,424
659,247,1046,420,1059,424
660,247,1046,420,1059,424
661,247,1045,420,1059,423
662,365,246,482,253,488
662,247,1045,419,1059,423
663,365,246,482,255,488
663,247,1045,419,1059,423
664,365,247,482,256,488
664,247,1045,419,1059,423
665,365,245,482,255,488
665,247,1044,419,1056,423
666,247,1044,420,1055,423
667,368,689,432,698,438
667,247,1045,420,1056,423
668,368,690,432,698,438
668,247,1046,420,1056,422
669,369,248,483,252,487
669,247,1045,420,1055,423
670,247,1045,420,1054,423
671,247,1047,420,1056,423
672,247,1047,420,1057,423
673,247,1047,420,1058,424
674,247,1047,420,1059,424
675,247,1047,419,1059,423
676,369,252,484,258,487
676,247,1047,419,1059,423
677,369,252,483,259,487
677,247,1047,419,1059,423
678,369,253,483,260,487
678,247,1047,420,1059,423
679,369,254,483,261,487
679,337,700,433,703,436
679,247,1044,419,1058,423
680,369,254,483,261,487
680,337,701,433,704,437
680,247,1043,420,1058,423
681,247,1042,419,1058,423
682,247,1045,419,1059,423
683,247,1047,419,1060,423
684,247,1047,419,1061,423
685,247,1047,419,1061,423
686,247,1047,419,1061,423
687,247,1046,419,1057,423
688,247,1047,419,1059,423
689,247,1048,419,1060,423
690,247,1048,419,1060,422
691,247,1048,419,1060,422
692,247,1048,419,1060,422
693,247,1048,420,1061,423
694,247,1048,420,1061,423
695,247,1049,419,1061,423
696,247,1049,420,1062,423
697,247,1049,419,1062,423
698,247,1049,420,1062,424
699,247,1049,420,1062,424
700,247,1049,420,1062,424
701,247,1048,420,1062,424
702,247,1048,420,1062,424
703,247,1048,420,1062,424
704,247,1048,420,1062,424
705,247,1048,420,1062,424
706,247,1048,420,1062,424
707,247,1048,420,1062,424
708,247,1048,420,1062,424
709,247,1048,420,1062,425
710,247,1048,420,1062,425
711,247,1048,420,1062,425
712,247,1048,420,1061,425
713,247,1049,420,1061,425
714,247,1049,419,1061,424
715,247,1049,419,1061,424
716,408,271,485,275,490
716,247,1049,420,1061,424
717,247,1049,419,1062,423
718,247,1049,420,1062,424
719,247,1049,419,1062,424
720,247,1049,419,1062,424
721,247,1050,420,1063,424
722,247,1049,420,1063,424
723,247,1049,419,1063,424
724,247,1049,420,1063,424
725,247,1050,419,1063,424
726,247,1050,419,1063,424
727,247,1049,419,1063,424
728,420,743,435,745,436
728,247,1049,419,1060,424
729,247,1050,420,1062,424
730,247,1050,420,1063,424
731,247,1050,420,1063,424
732,247,1049,420,1063,424
733,247,1049,420,1063,424
734,247,1049,420,1063,424
735,424,280,487,284,491
735,247,1049,419,1063,423
736,424,281,487,286,492
736,247,1048,419,1064,423
737,424,282,488,287,491
737,247,1048,419,1064,423
738,247,1048,420,1064,424
739,247,1048,419,1064,423
740,247,1048,419,1064,423
741,429,283,488,289,495
741,247,1048,419,1064,423
742,429,283,488,289,496
742,247,1049,420,1061,423
743,429,284,488,290,494
743,247,1049,419,1060,423
744,247,1050,419,1059,423
745,247,1050,419,1058,423
746,247,1050,419,1057,423
747,247,1051,419,1057,423
748,247,1051,419,1057,423
749,247,1051,419,1057,422
750,247,1051,419,1057,422
751,247,1051,419,1058,422
752,247,1051,420,1058,422
753,247,1051,420,1057,422
754,247,1051,420,1057,422
755,247,1050,420,1058,423
756,247,1051,420,1059,423
757,247,1051,420,1060,423
758,247,1049,420,1059,423
759,247,1051,420,1061,424
760,247,1052,420,1061,424
761,247,1052,420,1061,424
762,247,1052,419,1060,423
763,247,1051,419,1059,423
764,247,1051,420,1058,423
765,247,1051,420,1058,423
766,247,1051,420,1058,423
767,247,1051,420,1058,423
768,247,1051,420,1058,423
769,247,1052,420,1059,423
770,247,1052,420,1059,423
771,247,1052,420,1059,424
772,247,1052,420,1059,423
773,247,1052,420,1058,423
774,247,1052,420,1058,423
775,247,1052,420,1058,423
776,456,297,489,305,493
776,247,1052,420,1058,423
777,456,297,489,304,493
777,247,1052,420,1058,423
778,456,299,489,305,493
778,247,1052,420,1059,423
779,456,299,489,306,494
779,247,1052,420,1059,423
780,458,786,434,789,437
780,456,299,489,306,493
780,247,1053,420,1059,423
781,456,300,489,306,493
781,247,1054,420,1060,424
782,247,1053,420,1059,424
783,247,1053,420,1060,423
784,247,1053,420,1060,423
785,456,301,488,307,493
785,247,1053,420,1059,423
786,247,1053,420,1059,423
787,247,1053,420,1059,423
788,247,1053,420,1059,423
789,247,1053,420,1059,423
790,247,1054,420,1059,423
791,247,1054,420,1059,423
792,247,1054,420,1059,423
793,247,1054,420,1059,423
794,247,1054,420,1059,423
795,247,1054,420,1059,423
796,465,308,491,312,494
796,247,1054,419,1059,423
797,247,1055,419,1060,423
798,458,799,434,805,437
798,247,1056,419,1061,423
799,458,800,434,805,437
799,247,1055,420,1061,423
800,458,800,434,806,437
800,247,1055,420,1060,423
801,247,1055,420,1060,423
802,465,308,492,316,497
802,247,1055,420,1060,423
803,465,308,492,317,497
803,247,1056,420,1061,423
804,465,310,493,318,497
804,247,1056,420,1061,423
805,247,1056,420,1061,423
806,247,1056,420,1061,422
807,247,1056,420,1062,422
808,247,1056,420,1062,422
809,247,1056,420,1062,422
810,247,1056,420,1062,423
811,247,1056,420,1061,423
814,458,813,434,818,437
815,458,813,435,820,437
816,458,813,435,821,437
817,458,814,435,822,437
822,474,320,493,325,498
823,474,320,493,325,497
827,474,323,491,328,497
834,474,323,492,329,499
835,474,325,491,330,498
836,474,325,491,331,498
837,474,325,492,331,499
838,474,325,491,331,497
845,474,326,494,333,500
846,474,326,494,334,501
847,474,326,494,334,500
848,474,327,494,335,500
849,474,328,494,336,500
850,488,849,435,851,437
850,474,328,495,336,500
851,474,329,495,337,500
852,474,330,496,338,500
853,474,332,496,340,500
854,474,332,497,340,500
855,489,1058,422,1064,425
855,474,333,496,341,500
856,489,1059,422,1066,425
862,497,335,495,341,498
863,497,336,495,343,498
873,507,864,434,870,438
874,507,865,434,871,437
875,509,1060,420,1071,423
875,507,865,434,871,437
876,509,1060,420,1071,423
876,507,865,434,872,437
877,509,1060,419,1071,423
877,507,867,434,874,437
878,509,1060,420,1071,423
878,507,868,434,875,437
879,509,1060,420,1072,423
879,507,869,434,875,437
880,509,1060,420,1072,424
881,509,1060,420,1072,424
882,509,1060,420,1072,424
883,509,1060,419,1072,423
884,509,1060,419,1072,423
885,509,1061,420,1072,423
886,509,1061,420,1072,423
887,509,1061,420,1072,424
888,509,1061,420,1072,424
889,509,1060,419,1072,424
889,507,878,434,884,437
890,509,1060,419,1072,424
890,507,879,434,885,437
891,509,1061,419,1072,424
891,507,880,434,886,437
892,509,1061,420,1072,424
892,507,881,434,887,437
893,509,1061,420,1073,424
893,507,882,434,888,436
894,509,1061,419,1073,424
895,509,1061,420,1073,424
896,509,1060,420,1073,424
897,509,1061,420,1072,424
898,509,1060,420,1072,424
899,509,1061,419,1072,424
900,509,1061,419,1072,424
900,507,889,434,894,437
901,509,1061,419,1072,424
901,507,891,434,895,436
902,509,1061,419,1073,424
903,524,357,499,362,506
903,509,1061,419,1073,424
904,524,357,497,363,505
904,509,1061,420,1073,424
905,524,357,496,363,504
905,509,1061,420,1073,424
906,524,357,497,363,505
906,509,1061,420,1073,424
907,524,359,499,364,506
907,509,1061,420,1073,424
908,509,1061,420,1073,424
909,509,1061,420,1073,424
910,509,1061,420,1073,425
911,509,1060,420,1073,425
912,509,1061,419,1073,424
913,509,1061,419,1074,424
914,509,1062,419,1074,424
915,509,1061,419,1074,424
916,509,1061,419,1074,424
917,509,1061,419,1074,424
918,524,362,499,367,503
918,509,1062,419,1074,424
918,507,906,434,912,437
919,524,362,500,368,504
919,509,1061,419,1074,424
920,509,1061,419,1074,424
921,509,1061,419,1074,424
922,509,1061,419,1074,424
923,509,1062,419,1074,424
924,509,1062,419,1075,424
925,509,1062,419,1074,424
926,540,364,501,373,509
926,509,1062,419,1074,424
927,540,363,500,371,510
927,509,1062,419,1074,424
927,507,915,435,918,437
928,540,363,501,372,510
928,509,1062,420,1074,424
929,509,1063,420,1075,424
930,509,1062,419,1074,424
931,509,1063,420,1075,424
931,507,917,435,920,436
932,509,1063,419,1075,424
932,507,918,435,921,436
933,509,1063,419,1075,424
934,509,1063,419,1075,424
935,509,1062,419,1075,424
936,509,1062,419,1074,423
937,509,1063,419,1075,423
938,509,1062,419,1074,423
939,542,373,504,380,507
939,509,1063,420,1075,423
940,542,375,503,381,506
940,509,1063,420,1075,423
941,509,1063,419,1076,423
942,509,1063,419,1076,423
943,509,1062,419,1075,424
944,509,1062,419,1075,424
945,545,375,502,383,509
945,509,1062,419,1075,424
946,545,376,501,384,508
946,509,1062,419,1075,424
947,545,375,501,384,509
947,509,1062,419,1075,424
948,545,376,501,384,509
948,509,1062,419,1075,424
949,545,375,501,384,510
949,509,1063,419,1076,424
950,545,375,502,385,511
950,509,1063,419,1076,424
951,545,376,501,385,510
951,509,1063,419,1076,424
952,545,377,503,385,511
952,509,1063,419,1076,423
953,545,377,503,384,511
953,509,1063,419,1077,423
954,545,378,501,385,510
954,509,1063,420,1077,423
955,545,378,503,385,512
955,509,1063,419,1077,423
956,545,381,503,387,511
956,509,1063,419,1077,423
957,545,381,502,387,511
957,509,1063,420,1076,423
958,509,1063,420,1077,423
959,509,1064,420,1077,423
960,509,1064,420,1078,424
961,509,1064,420,1076,424
962,509,1064,420,1077,424
963,509,1064,420,1077,424
964,509,1064,419,1076,424
965,509,1065,419,1077,424
966,509,1064,420,1078,424
967,509,1064,420,1078,424
968,509,1064,419,1078,424
969,551,386,507,392,513
969,509,1064,419,1077,424
970,551,386,507,392,513
970,509,1064,419,1078,424
971,509,1064,419,1078,424
972,509,1064,419,1078,424
973,509,1064,419,1078,424
974,509,1064,419,1078,424
975,509,1064,419,1078,424
976,509,1064,419,1078,424
977,509,1064,419,1078,424
978,509,1064,419,1078,424
979,509,1064,419,1078,424
980,509,1064,419,1078,424
981,568,393,507,398,511
981,509,1064,419,1078,424
982,568,393,507,399,511
982,509,1064,419,1077,424
983,569,962,431,986,436
983,509,1064,419,1077,423
984,509,1064,419,1077,423
985,509,1064,420,1077,423
986,568,396,506,404,512
986,509,1065,420,1078,423
987,568,396,506,404,512
987,509,1065,420,1078,423
988,568,396,504,403,511
988,509,1065,420,1079,423
989,509,1065,420,1079,423
990,509,1065,420,1079,423
991,509,1065,419,1079,423
992,568,399,501,406,510
992,509,1064,419,1078,423
993,568,399,501,405,510
993,509,1065,420,1079,423
994,568,401,501,406,510
994,509,1065,420,1079,423
995,568,400,500,406,510
995,509,1065,420,1079,423
996,568,400,500,406,510
996,509,1065,420,1079,423
997,568,402,502,408,511
997,509,1065,420,1079,423
998,568,402,504,409,515
998,509,1066,420,1080,424
999,568,402,506,409,516
999,549,973,432,980,436
999,509,1066,420,1080,424
1000,568,403,506,411,513
1000,549,974,433,980,436
1000,509,1066,419,1080,424
1001,568,404,506,411,513
1001,549,975,432,981,436
1001,509,1066,419,1079,424
1002,568,405,506,412,512
1002,549,976,432,982,436
1002,509,1066,420,1080,424
1003,568,405,507,412,512
1003,509,1066,419,1079,424
1004,509,1066,419,1079,424
1005,509,1067,419,1080,424
1006,509,1067,419,1080,424
1007,509,1067,419,1080,424
1008,568,408,508,418,515
1008,509,1067,419,1080,424
1009,568,407,509,418,517
1009,509,1066,419,1079,424
1010,568,408,509,418,517
1010,509,1067,419,1080,424
1011,568,409,508,418,515
1011,509,1066,419,1079,424
1012,509,1066,419,1078,423
1013,509,1066,419,1078,423
1014,549,989,430,1008,435
1014,509,1066,420,1078,423
1015,549,990,430,1011,435
1015,509,1066,419,1078,423
1016,549,990,431,1011,435
1016,509,1066,420,1078,423
1017,576,728,680,740,684
1017,549,989,430,1011,435
1017,509,1066,420,1078,423
1018,576,729,680,740,684
1018,549,992,431,1013,435
1018,509,1066,420,1078,423
1019,549,993,431,1013,435
1019,509,1066,420,1078,423
1020,549,993,431,1014,436
1020,509,1066,420,1078,423
1021,549,993,431,1014,435
1021,509,1066,420,1078,423
1022,549,994,431,1016,436
1022,509,1066,420,1078,423
1023,549,994,431,1018,435
1023,509,1066,420,1078,423
1024,590,413,514,421,520
1024,549,994,431,1018,436
1024,509,1066,420,1078,423
1025,590,413,516,420,523
1025,549,994,430,1019,435
1025,509,1066,420,1078,423
1026,590,415,516,422,523
1026,549,997,429,1022,434
1026,509,1066,420,1078,423
1027,549,998,429,1023,434
1027,509,1066,420,1078,423
1028,549,1000,429,1024,434
1028,509,1066,420,1077,423
1029,549,1000,429,1024,434
1029,509,1066,420,1077,423
1030,549,1000,429,1024,434
1030,509,1066,420,1077,423
1031,549,1002,428,1026,434
1031,509,1067,419,1080,424
1032,549,1003,428,1027,434
1032,509,1068,419,1081,423
1033,549,1004,429,1028,435
1033,509,1067,419,1082,423
1034,549,1006,429,1029,435
1034,509,1067,420,1082,424
1035,549,1007,429,1030,435
1035,509,1067,420,1082,424
1036,549,1007,429,1029,435
1036,509,1067,419,1082,423
1037,549,1008,429,1029,435
1037,509,1067,419,1082,423
1038,549,1009,429,1029,434
1038,509,1066,419,1082,423
1039,549,1009,429,1029,435
1039,509,1066,420,1080,423
1040,595,419,514,425,523
1040,549,1011,430,1031,436
1040,509,1066,420,1080,423
1041,595,420,515,426,522
1041,549,1011,429,1033,435
1041,509,1067,420,1081,423
1042,549,1012,429,1034,435
1042,509,1066,420,1080,423
1043,549,1012,429,1035,435
1043,509,1067,420,1081,424
1044,549,1013,428,1036,435
1044,509,1066,419,1080,424
1045,549,1013,428,1038,435
1045,509,1066,419,1080,424
1046,600,418,512,426,521
1046,549,1014,430,1038,436
1046,509,1067,419,1081,424
1047,600,419,514,426,521
1047,549,1014,430,1039,436
1047,509,1067,419,1081,424
1048,600,420,513,427,521
1048,509,1067,419,1081,424
1049,509,1067,419,1081,424
1050,509,1066,419,1080,424
1051,549,1015,429,1037,435
1051,509,1067,419,1081,424
1052,549,1018,429,1040,435
1052,509,1067,419,1081,424
1053,509,1067,419,1082,424
1054,600,421,512,427,518
1054,509,1067,419,1082,424
1055,509,1067,419,1082,424
1056,549,1020,431,1045,436
1056,509,1067,419,1083,423
1057,549,1020,430,1046,435
1057,509,1066,419,1081,423
1058,607,424,516,431,523
1059,607,425,516,431,524
1060,607,425,516,432,525
1061,608,1025,420,1080,435
1061,607,426,516,432,525
1062,608,1028,420,1082,435
1062,607,426,515,432,523
1063,607,425,513,433,522
1064,607,425,514,433,523
1065,607,426,514,434,523
1065,509,1068,420,1080,423
1066,607,426,514,434,523
1067,607,427,515,435,522
1068,608,1030,420,1079,434
1068,607,427,515,434,522
1069,608,1031,420,1079,435
1069,607,428,514,434,521
1070,608,1030,420,1079,435
1070,607,428,515,433,521
1071,608,1032,420,1081,434
1072,608,1032,420,1080,434
1073,608,1034,420,1081,434
1074,608,1035,420,1081,434
1075,608,1034,420,1080,434
1076,608,1035,420,1081,435
1077,608,1035,420,1080,435
1078,610,428,515,433,522
1078,608,1037,420,1080,434
1079,610,429,514,434,521
1079,608,1037,420,1080,434
1080,610,429,514,434,521
1080,608,1037,420,1080,434
1081,610,428,514,434,523
1081,608,1039,420,1081,434
1082,610,429,515,434,524
1082,608,1039,420,1080,435
1083,610,429,515,434,524
1083,608,1040,420,1080,435
1084,610,426,515,434,525
1084,608,1040,420,1080,434
1085,610,426,515,435,525
1085,608,1040,420,1080,434
1086,610,425,515,436,524
1086,608,1042,420,1083,435
1087,610,425,514,438,524
1087,608,1044,420,1085,435
1088,610,425,514,439,524
1088,608,1044,420,1086,434
1089,610,424,516,438,528
1089,608,1044,420,1086,434
1090,610,426,516,439,527
1090,608,1045,420,1084,434
1091,610,427,515,439,525
1091,608,1047,420,1082,435
1092,610,426,517,438,527
1092,608,1049,420,1082,435
1093,610,425,517,436,528
1093,608,1050,420,1083,434
1094,610,424,517,435,529
1094,608,1051,420,1084,434
1095,610,426,518,436,530
1095,608,1052,420,1084,434
1096,610,423,518,436,527
1096,608,1053,420,1084,434
1097,610,425,519,437,528
1097,608,1053,420,1084,434
1098,610,427,519,438,529
1098,608,1052,420,1084,434
1099,610,428,519,438,529
1099,608,1054,420,1085,434
1100,610,428,519,439,529
1100,608,1053,420,1085,434
1101,610,428,519,439,529
1101,608,1055,420,1087,434
1102,610,428,518,439,529
1102,608,1056,420,1087,434
1103,610,427,518,439,529
1103,608,1058,420,1088,435
1104,610,426,518,438,529
1104,608,1059,421,1089,436
1105,610,426,518,438,529
1105,608,1060,421,1089,436
1106,610,429,518,439,529
1106,608,1060,420,1089,435
1107,610,428,519,438,530
1107,608,1061,420,1090,435
1108,610,429,519,439,530
1108,608,1060,420,1091,434
1109,610,431,518,441,529
1109,608,1061,420,1091,434
1110,610,432,519,442,529
1110,608,1062,420,1092,434
1111,610,432,520,441,530
1111,608,1063,420,1093,434
1112,610,433,520,442,529
1112,608,1064,420,1093,434
1113,610,433,521,442,530
1113,608,1065,420,1094,434
1114,610,433,521,442,529
1114,608,1066,420,1094,434
1115,610,432,523,442,532
1115,608,1067,420,1095,433
1116,610,433,524,442,534
1116,608,1067,420,1095,433
1117,610,433,525,442,535
1117,608,1068,420,1096,433
1118,610,431,525,440,537
1118,608,1067,420,1095,433
1119,608,1068,420,1097,433
1119,576,727,683,745,686
1120,608,1069,420,1097,433
1120,576,727,683,745,686
1121,608,1071,420,1098,432
1122,608,1070,421,1098,433
1123,608,1070,421,1098,434
1124,608,1070,421,1098,434
1125,608,1072,421,1100,434
1126,618,438,524,445,533
1126,608,1070,421,1100,434
1127,618,437,524,444,535
1127,608,1069,421,1100,435
1128,618,438,525,445,534
1128,608,1068,421,1100,434
1129,618,438,524,444,533
1129,608,1069,420,1101,434
1130,618,438,525,444,532
1130,608,1070,420,1101,434
1131,618,439,526,446,532
1131,608,1070,421,1101,434
1132,618,438,526,445,532
1132,608,1071,421,1102,433
1133,618,438,526,446,533
1133,608,1071,421,1103,433
1134,618,438,526,446,533
1134,608,1072,421,1103,433
1135,618,438,526,446,533
1135,608,1073,421,1105,433
1136,618,439,526,447,532
1136,608,1072,420,1105,433
1137,618,437,526,445,533
1137,608,1072,421,1104,433
1138,618,438,527,447,533
1138,608,1072,421,1106,434
1139,618,437,526,446,533
1139,608,1072,420,1106,434
1140,618,436,526,445,533
1140,608,1073,421,1108,435
1141,618,439,526,449,532
1141,608,1072,420,1107,435
1142,618,437,526,446,532
1142,608,1073,420,1109,434
1143,618,437,527,446,533
1143,608,1073,420,1109,434
1144,618,439,526,448,533
1144,608,1072,420,1110,434
1145,618,439,526,447,534
1145,608,1073,419,1111,434
1146,618,439,526,448,533
1146,608,1072,419,1111,434
1147,618,440,526,449,533
1147,608,1072,419,1111,433
1148,618,440,528,449,535
1148,608,1073,419,1112,433
1149,618,440,528,449,535
1149,608,1072,419,1113,433
1150,618,441,526,450,534
1150,608,1072,419,1114,433
1151,618,440,526,450,533
1151,608,1073,419,1115,433
1152,618,441,528,450,535
1152,608,1072,419,1115,432
1153,618,441,527,450,534
1153,608,1073,419,1116,432
1154,618,442,526,451,533
1154,608,1072,420,1116,433
1155,618,442,525,451,533
1155,608,1073,420,1117,433
1156,618,441,525,451,532
1156,608,1073,420,1118,433
1157,618,441,525,452,534
1157,608,1073,419,1119,433
1158,608,1073,420,1119,433
1159,608,1073,420,1121,433
1160,608,1073,420,1121,433
1161,608,1072,420,1122,433
1162,608,1072,420,1123,433
1163,608,1073,419,1124,433
1164,608,1073,419,1125,433
1165,608,1072,420,1125,434
1166,608,1072,420,1126,435
1167,608,1072,420,1126,434
1171,630,1072,419,1080,423
1171,629,1105,427,1131,433
1172,630,1072,419,1080,422
1172,629,1106,427,1130,433
1173,630,1072,419,1080,422
1173,629,1107,428,1130,433
1173,618,447,529,457,544
1174,630,1072,419,1080,422
1174,629,1109,427,1131,433
1175,630,1072,420,1080,423
1175,629,1110,427,1132,433
1176,630,1072,420,1084,423
1176,629,1111,428,1132,433
1177,630,1072,420,1085,423
1177,629,1111,427,1134,432
1178,630,1072,420,1086,424
1178,629,1111,427,1133,432
1179,630,1072,419,1086,424
1179,629,1109,427,1134,432
1180,630,1072,419,1087,424
1180,629,1108,426,1135,432
1181,630,1071,419,1084,424
1181,629,1108,426,1135,432
1182,630,1070,420,1083,424
1182,629,1110,426,1136,432
1183,630,1070,420,1082,424
1183,629,1111,426,1137,432
1184,636,452,531,458,543
1184,630,1071,420,1081,424
1184,629,1113,426,1137,432
1185,630,1071,420,1081,424
1185,629,1114,425,1137,432
1186,630,1071,420,1081,424
1186,629,1115,425,1137,432
1187,630,1073,420,1085,423
1187,629,1116,426,1138,432
1188,638,454,531,458,544
1188,630,1074,420,1086,423
1188,629,1115,426,1139,433
1189,638,454,533,460,544
1189,630,1073,420,1086,423
1189,629,1115,426,1138,432
1190,638,456,534,462,544
1190,630,1071,420,1084,424
1190,629,1115,426,1138,432
1191,638,455,534,461,544
1191,630,1072,420,1083,424
1191,629,1116,426,1139,432
1192,638,455,534,462,542
1192,630,1071,420,1082,423
1192,629,1117,426,1141,432
1193,630,1072,420,1082,423
1193,629,1119,426,1142,432
1194,630,1072,420,1081,423
1194,629,1120,426,1143,432
1195,630,1073,420,1081,423
1195,629,1121,426,1142,432
1196,630,1072,420,1081,423
1196,629,1123,426,1144,432
1197,630,1073,421,1081,423
1197,629,1124,426,1144,432
1198,630,1073,421,1081,423
1198,629,1127,426,1145,432
1199,630,1072,421,1080,423
1199,629,1127,426,1146,432
1200,630,1072,421,1080,423
1200,629,1125,426,1143,432
1201,630,1073,421,1081,423
1201,629,1127,426,1144,432
1202,630,1073,421,1081,423
1202,629,1128,426,1144,432
1203,638,460,533,468,547
1203,629,1129,426,1146,432
1204,638,459,534,468,547
1204,629,1129,426,1144,432
1205,638,459,532,469,547
1205,629,1130,426,1145,432
1206,645,1074,420,1095,424
1206,638,459,534,469,547
1206,629,1129,426,1145,432
1207,645,1074,420,1095,424
1207,638,461,534,471,548
1207,629,1129,426,1146,432
1208,638,461,533,471,547
1208,629,1130,426,1147,432
1209,638,462,533,472,546
1209,629,1130,426,1148,432
1210,638,463,534,473,546
1210,630,1074,420,1082,423
1210,629,1130,426,1148,433
1211,638,464,535,474,549
1211,630,1074,420,1082,423
1211,629,1130,426,1148,433
1212,638,466,533,475,547
1212,629,1131,426,1149,432
1213,638,467,534,475,547
1213,629,1129,427,1147,433
1214,638,467,534,475,547
1214,629,1130,426,1148,432
1215,638,468,535,476,547
1215,629,1131,426,1150,432
1216,638,469,535,476,546
1216,629,1130,426,1149,432
1217,638,470,536,478,545
1217,629,1128,426,1148,432
1218,645,1074,420,1095,424
1218,629,1131,426,1151,432
1219,629,1132,426,1152,432
1220,629,1132,426,1152,432
1221,629,1133,426,1153,432
1222,629,1133,426,1153,433
1223,629,1133,426,1154,432
1224,629,1134,426,1154,432
1225,638,478,538,486,546
1225,630,1074,419,1083,423
1225,629,1134,426,1154,432
1226,638,479,539,487,546
1226,629,1134,426,1154,432
1227,638,480,540,490,547
1227,629,1135,426,1155,432
1228,638,480,539,491,546
1228,629,1136,426,1155,432
1229,638,481,541,491,547
1229,629,1137,426,1156,432
1230,638,482,539,492,546
1230,629,1138,426,1156,432
1231,645,1074,419,1095,423
1231,638,482,539,492,547
1231,629,1139,426,1156,432
1232,638,481,539,492,547
1232,629,1139,426,1156,433
1233,638,481,538,493,547
1233,629,1139,427,1156,433
1234,638,484,539,496,549
1234,629,1138,426,1155,432
1235,638,486,540,499,548
1236,638,487,540,500,547
1236,630,1073,419,1083,423
1237,638,487,541,501,549
1237,630,1073,419,1083,423
1238,638,487,539,502,548
1238,630,1074,419,1083,423
1238,629,1141,426,1157,432
1239,638,487,539,500,548
1239,630,1074,419,1083,423
1239,629,1142,426,1157,432
1240,638,488,538,500,547
1240,630,1074,419,1082,423
1240,629,1143,426,1158,431
1241,638,489,538,500,547
1241,630,1074,419,1082,422
1241,629,1143,426,1158,431
1242,638,490,539,500,547
1242,630,1074,419,1082,422
1242,629,1144,426,1159,432
1243,638,490,539,501,547
1243,630,1074,419,1082,422
1243,629,1145,426,1160,432
1244,638,492,540,501,549
1244,630,1075,419,1085,422
1244,629,1145,426,1159,431
1245,638,492,539,503,549
1245,630,1074,419,1084,422
1245,629,1145,426,1160,431
1246,638,492,540,503,548
1246,630,1074,419,1086,422
1246,629,1145,426,1160,431
1247,638,492,541,503,548
1247,630,1075,419,1088,423
1247,629,1146,426,1160,431
1248,638,493,541,504,548
1248,630,1075,419,1089,423
1248,629,1146,426,1160,431
1249,638,493,542,503,549
1249,630,1075,419,1090,423
1249,629,1146,426,1160,431
1250,630,1075,419,1091,423
1250,629,1147,426,1161,431
1251,630,1074,419,1091,423
1251,629,1148,427,1161,431
1252,630,1074,419,1091,423
1252,629,1148,426,1161,430
1253,638,497,544,505,552
1253,630,1074,419,1091,423
1253,629,1148,426,1161,430
1254,630,1074,419,1091,423
1254,629,1148,425,1162,430
1255,630,1074,419,1091,423
1255,629,1148,424,1161,430
1256,630,1074,420,1092,423
1256,629,1149,424,1162,430
1257,630,1074,420,1092,423
1257,629,1149,424,1161,430
1258,638,499,545,510,552
1258,630,1074,419,1092,423
1259,638,502,545,513,551
1259,630,1073,419,1091,423
1260,638,502,544,512,550
1260,630,1073,419,1090,423
1261,630,1073,419,1089,423
1262,630,1072,420,1086,423
1263,630,1072,420,1085,423
1264,630,1072,420,1084,423
1264,629,1148,425,1158,431
1265,638,506,546,515,554
1265,630,1072,420,1084,423
1265,629,1149,424,1158,430
1266,638,507,545,517,554
1266,630,1073,421,1084,423
1266,629,1151,425,1161,431
1267,638,503,544,516,555
1267,630,1075,421,1084,423
1267,629,1151,424,1162,431
1268,638,504,545,518,555
1268,630,1074,421,1083,423
1268,629,1151,425,1159,431
1269,638,504,544,519,555
1269,630,1074,421,1083,423
1269,629,1151,425,1160,431
1270,630,1073,421,1082,423
1270,629,1151,425,1161,431
1271,630,1073,421,1082,423
1271,629,1152,425,1161,431
1272,630,1074,421,1083,423
1272,629,1152,424,1162,431
1273,630,1074,421,1085,423
1273,629,1153,425,1162,431
1274,630,1076,421,1086,423
1274,629,1152,425,1162,432
1275,630,1076,421,1086,424
1275,629,1152,425,1162,432
1276,630,1076,421,1085,424
1276,629,1152,425,1161,432
1277,630,1076,420,1085,423
1277,629,1151,425,1160,432
1278,630,1076,420,1085,423
1278,629,1152,426,1161,432
1279,630,1076,420,1085,423
1279,629,1152,425,1162,431
1280,630,1076,420,1085,424
1280,629,1152,424,1163,431
1281,658,522,550,531,557
1281,630,1076,420,1085,424
1281,629,1153,424,1163,431
1282,658,524,550,532,557
1282,630,1078,420,1091,424
